feedback_id,user_id,rating,feature_name,comments,session_id
2649,5850,5,dashboard_view,Excellent user experience,37692
2650,3668,3,report_generation,Works as expected,23847
2651,7983,4,api_integration,Excellent user experience,51662
2652,83,5,api_integration,Excellent user experience,681
2653,3507,3,data_export,Works as expected,22782
2654,5825,5,data_export,Saves me a lot of time,37512
2655,1022,4,analytics_deep_dive,"Great feature, very intuitive!",6792
2656,1524,4,custom_workflows,"Great feature, very intuitive!",10129
2657,4840,5,sales_insights,Excellent user experience,31029
2658,3199,5,dashboard_view,Excellent user experience,20833
2659,8128,4,dashboard_view,Love the AI insights,52634
2660,7157,5,data_export,"Great feature, very intuitive!",46326
2661,8544,4,analytics_deep_dive,"Great feature, very intuitive!",55236
2662,5704,5,data_export,Very helpful for our team,36790
2663,3924,4,report_generation,Love the AI insights,25503
2664,8302,4,team_collaboration,Excellent user experience,53672
2665,3662,2,ai_assistant,Too slow to load,23821
2666,8820,5,team_collaboration,Very helpful for our team,57138
2667,4363,5,custom_workflows,"Great feature, very intuitive!",28196
2668,7645,5,email_automation,Very helpful for our team,49534
2669,6034,5,api_integration,Saves me a lot of time,38928
2670,1160,4,email_automation,Very helpful for our team,7817
2671,3690,5,ai_assistant,Love the AI insights,24019
2672,4710,2,team_collaboration,Too slow to load,30229
2673,9356,4,dashboard_view,Love the AI insights,60452
2674,1709,3,dashboard_view,"It's okay, could be better",11221
2675,5331,3,data_export,Average functionality,34287
2676,5178,4,sales_insights,"Great feature, very intuitive!",33311
2677,7938,5,custom_workflows,"Great feature, very intuitive!",51278
2678,7104,1,dashboard_view,Not very useful,46034
2679,6152,5,dashboard_view,Very helpful for our team,39651
2680,1751,5,data_export,"Great feature, very intuitive!",11511
2681,4911,5,lead_scoring,Saves me a lot of time,31565
2682,8751,5,data_export,"Great feature, very intuitive!",56761
2683,7465,3,analytics_deep_dive,Decent but room for improvement,48387
2684,2218,3,api_integration,Average functionality,14362
2685,8677,4,sales_insights,Excellent user experience,56220
2686,4013,4,dashboard_view,Excellent user experience,26018
2687,2498,5,custom_workflows,Saves me a lot of time,16252
2688,6522,5,team_collaboration,Excellent user experience,42068
2689,2285,5,api_integration,"Great feature, very intuitive!",14841
2690,7392,3,report_generation,Average functionality,47899
2691,4395,4,team_collaboration,Saves me a lot of time,28344
2692,5282,5,data_export,Love the AI insights,33976
2693,4480,4,sales_insights,Very helpful for our team,28854
2694,6137,5,team_collaboration,Love the AI insights,39563
2695,4142,2,api_integration,Not very useful,26878
2696,7424,3,data_export,"It's okay, could be better",48138
2697,6125,4,dashboard_view,"Great feature, very intuitive!",39477
2698,8961,4,data_export,Very helpful for our team,58096
2699,8453,5,report_generation,Saves me a lot of time,54580
2700,783,1,team_collaboration,Buggy and unreliable,5102
2701,9559,2,dashboard_view,Not very useful,61688
2702,4233,4,sales_insights,Saves me a lot of time,27503
2703,3323,5,ai_assistant,Saves me a lot of time,21648
2704,9721,4,report_generation,Very helpful for our team,62892
2705,3722,2,document_analysis,Buggy and unreliable,24274
2706,6590,3,dashboard_view,Works as expected,42546
2707,2949,5,team_collaboration,Saves me a lot of time,19109
2708,8540,4,sales_insights,Very helpful for our team,55211
2709,5609,4,email_automation,Love the AI insights,36076
2710,5590,4,analytics_deep_dive,Saves me a lot of time,35960
2711,3515,3,sales_insights,Average functionality,22825
2712,9714,5,lead_scoring,"Great feature, very intuitive!",62793
2713,8676,5,data_export,Love the AI insights,56205
2714,102,1,report_generation,Hard to understand,828
2715,1936,3,dashboard_view,Average functionality,12763
2716,6997,2,email_automation,Hard to understand,45291
2717,3415,5,email_automation,Excellent user experience,22199
2718,4650,4,sales_insights,Love the AI insights,29905
2719,9595,2,api_integration,Buggy and unreliable,61898
2720,7478,5,analytics_deep_dive,"Great feature, very intuitive!",48464
2721,7705,2,lead_scoring,Buggy and unreliable,49849
2722,5034,2,analytics_deep_dive,Too slow to load,32403
2723,7007,4,sales_insights,Love the AI insights,45348
2724,2424,2,team_collaboration,Too slow to load,15775
2725,9521,4,dashboard_view,"Great feature, very intuitive!",61435
2726,6312,3,dashboard_view,Works as expected,40697
2727,5948,4,document_analysis,"Great feature, very intuitive!",38342
2728,8660,4,email_automation,Saves me a lot of time,56071
2729,755,5,data_export,"Great feature, very intuitive!",4885
2730,4445,5,document_analysis,Saves me a lot of time,28675
2731,8251,3,analytics_deep_dive,Average functionality,53490
2732,667,4,report_generation,Love the AI insights,4397
2733,7328,5,lead_scoring,"Great feature, very intuitive!",47581
2734,2824,4,dashboard_view,Excellent user experience,18347
2735,8845,4,document_analysis,"Great feature, very intuitive!",57323
2736,359,5,data_export,Excellent user experience,2461
2737,5790,5,team_collaboration,Saves me a lot of time,37315
2738,818,4,dashboard_view,"Great feature, very intuitive!",5306
2739,1542,4,dashboard_view,Love the AI insights,10225
2740,507,3,custom_workflows,Average functionality,3457
2741,7141,5,ai_assistant,Very helpful for our team,46248
2742,5137,5,team_collaboration,Saves me a lot of time,33113
2743,482,5,analytics_deep_dive,Very helpful for our team,3302
2744,6073,5,analytics_deep_dive,Saves me a lot of time,39182
2745,5510,5,document_analysis,Saves me a lot of time,35385
2746,5374,4,email_automation,Saves me a lot of time,34515
2747,6445,3,document_analysis,Works as expected,41481
2748,8276,5,custom_workflows,Saves me a lot of time,53603
2749,1688,4,data_export,Very helpful for our team,11095
2750,1654,4,ai_assistant,Excellent user experience,10882
2751,7791,5,analytics_deep_dive,Very helpful for our team,50437
2752,8533,4,document_analysis,Saves me a lot of time,55167
2753,7893,3,sales_insights,Average functionality,51019
2754,9699,2,ai_assistant,Too slow to load,62686
2755,6279,3,document_analysis,Works as expected,40514
2756,3379,1,custom_workflows,Hard to understand,22047
2757,5600,5,report_generation,"Great feature, very intuitive!",36022
2758,902,4,sales_insights,"Great feature, very intuitive!",6013
2759,932,4,dashboard_view,Saves me a lot of time,6156
2760,2937,3,analytics_deep_dive,"It's okay, could be better",19025
2761,4896,4,custom_workflows,Saves me a lot of time,31403
2762,9063,2,sales_insights,Not very useful,58660
2763,2350,5,data_export,Very helpful for our team,15313
2764,1885,5,report_generation,Saves me a lot of time,12446
2765,1015,4,sales_insights,Saves me a lot of time,6738
2766,7773,4,report_generation,Very helpful for our team,50267
2767,6896,4,email_automation,"Great feature, very intuitive!",44568
2768,8608,3,ai_assistant,"It's okay, could be better",55710
2769,3437,2,lead_scoring,Buggy and unreliable,22366
2770,3716,3,email_automation,Average functionality,24230
2771,5407,3,team_collaboration,Decent but room for improvement,34774
2772,3914,4,sales_insights,Saves me a lot of time,25454
2773,6250,4,ai_assistant,"Great feature, very intuitive!",40283
2774,7328,4,custom_workflows,Excellent user experience,47578
2775,5754,4,data_export,Love the AI insights,37137
2776,6297,5,custom_workflows,Saves me a lot of time,40615
2777,7713,5,data_export,Love the AI insights,49933
2778,8643,3,analytics_deep_dive,Decent but room for improvement,55937
2779,4989,5,document_analysis,Very helpful for our team,32097
2780,2245,5,report_generation,Very helpful for our team,14619
2781,7784,2,dashboard_view,Buggy and unreliable,50367
2782,707,2,report_generation,Confusing interface,4628
2783,5281,3,email_automation,"It's okay, could be better",33975
2784,867,5,data_export,Saves me a lot of time,5685
2785,7618,5,analytics_deep_dive,Very helpful for our team,49306
2786,2706,1,ai_assistant,Buggy and unreliable,17578
2787,6133,4,document_analysis,Excellent user experience,39528
2788,7453,4,sales_insights,"Great feature, very intuitive!",48271
2789,3928,5,api_integration,Excellent user experience,25536
2790,6816,3,ai_assistant,Decent but room for improvement,44048
2791,2122,3,team_collaboration,"It's okay, could be better",13780
2792,5648,4,api_integration,Very helpful for our team,36393
2793,2741,5,custom_workflows,Very helpful for our team,17847
2794,2500,5,custom_workflows,Very helpful for our team,16260
2795,9841,4,analytics_deep_dive,Love the AI insights,63609
2796,3384,5,document_analysis,Very helpful for our team,22068
2797,324,4,analytics_deep_dive,Saves me a lot of time,2286
2798,4355,4,ai_assistant,Saves me a lot of time,28137
2799,5014,5,ai_assistant,Very helpful for our team,32254
2800,9815,3,sales_insights,Works as expected,63430
2801,2094,5,email_automation,"Great feature, very intuitive!",13651
2802,2758,5,dashboard_view,Excellent user experience,17960
2803,7756,5,ai_assistant,Very helpful for our team,50152
2804,5856,5,api_integration,Very helpful for our team,37760
2805,3991,3,team_collaboration,Works as expected,25900
2806,6570,5,lead_scoring,"Great feature, very intuitive!",42441
2807,3143,3,lead_scoring,"It's okay, could be better",20379
2808,8241,3,api_integration,"It's okay, could be better",53401
2809,117,4,analytics_deep_dive,Saves me a lot of time,973
2810,463,4,document_analysis,Love the AI insights,3222
2811,2741,5,analytics_deep_dive,Love the AI insights,17850
2812,4426,3,dashboard_view,Works as expected,28544
2813,4952,2,team_collaboration,Confusing interface,31835
2814,4856,5,lead_scoring,Excellent user experience,31140
2815,1746,5,api_integration,Very helpful for our team,11462
2816,9028,5,report_generation,Excellent user experience,58475
2817,6467,3,analytics_deep_dive,Average functionality,41672
2818,4224,4,lead_scoring,Excellent user experience,27447
2819,7968,3,sales_insights,Works as expected,51497
2820,9762,4,ai_assistant,Very helpful for our team,63148
2821,6815,4,data_export,Very helpful for our team,44042
2822,9424,5,sales_insights,"Great feature, very intuitive!",60817
2823,9258,4,document_analysis,Very helpful for our team,59928
2824,2837,4,data_export,"Great feature, very intuitive!",18431
2825,1077,3,lead_scoring,Average functionality,7209
2826,8309,2,api_integration,Hard to understand,53737
2827,3253,5,custom_workflows,Very helpful for our team,21178
2828,2315,5,analytics_deep_dive,Saves me a lot of time,15057
2829,987,5,team_collaboration,Love the AI insights,6530
2830,697,3,document_analysis,Average functionality,4559
2831,5614,2,document_analysis,Confusing interface,36108
2832,8557,5,report_generation,Love the AI insights,55304
2833,7449,2,email_automation,Too slow to load,48251
2834,3084,5,report_generation,Excellent user experience,19977
2835,8883,3,api_integration,"It's okay, could be better",57532
2836,4987,4,lead_scoring,Excellent user experience,32091
2837,1494,3,team_collaboration,Decent but room for improvement,9912
2838,9116,1,analytics_deep_dive,Not very useful,58950
2839,5741,4,custom_workflows,"Great feature, very intuitive!",37035
2840,3636,4,dashboard_view,Saves me a lot of time,23670
2841,1449,4,email_automation,Very helpful for our team,9672
2842,8525,4,document_analysis,"Great feature, very intuitive!",55085
2843,3048,4,email_automation,"Great feature, very intuitive!",19725
2844,5816,5,lead_scoring,Very helpful for our team,37456
2845,7070,4,report_generation,Love the AI insights,45767
2846,3450,5,ai_assistant,Saves me a lot of time,22437
2847,9133,4,dashboard_view,Saves me a lot of time,59094
2848,8002,3,api_integration,"It's okay, could be better",51817
2849,3915,5,data_export,Very helpful for our team,25463
2850,2031,4,dashboard_view,Saves me a lot of time,13224
2851,5312,1,report_generation,Confusing interface,34167
2852,3337,4,email_automation,Love the AI insights,21741
2853,7635,3,ai_assistant,Average functionality,49435
2854,3528,2,custom_workflows,Hard to understand,22912
2855,1843,4,api_integration,Very helpful for our team,12163
2856,2307,3,ai_assistant,Decent but room for improvement,15029
2857,6234,3,analytics_deep_dive,Decent but room for improvement,40189
2858,8503,3,api_integration,Works as expected,54922
2859,2068,3,email_automation,Works as expected,13508
2860,1376,5,ai_assistant,Excellent user experience,9194
2861,4730,5,team_collaboration,Love the AI insights,30375
2862,5047,3,report_generation,Average functionality,32500
2863,8212,5,ai_assistant,Very helpful for our team,53202
2864,8079,4,ai_assistant,Saves me a lot of time,52288
2865,7311,5,api_integration,Love the AI insights,47464
2866,6124,5,ai_assistant,Excellent user experience,39448
2867,2233,2,api_integration,Not very useful,14498
2868,9729,4,lead_scoring,Very helpful for our team,62963
2869,3896,4,custom_workflows,Saves me a lot of time,25289
2870,7718,5,email_automation,Saves me a lot of time,49959
2871,9090,3,report_generation,Decent but room for improvement,58807
2872,9753,5,team_collaboration,Excellent user experience,63089
2873,6599,5,lead_scoring,Love the AI insights,42612
2874,2880,5,lead_scoring,Love the AI insights,18594
2875,9447,5,sales_insights,Excellent user experience,60946
2876,2990,3,email_automation,"It's okay, could be better",19353
2877,2139,4,dashboard_view,Love the AI insights,13930
2878,1494,5,email_automation,"Great feature, very intuitive!",9924
2879,7549,3,data_export,"It's okay, could be better",48864
2880,5937,3,dashboard_view,"It's okay, could be better",38292
2881,9352,4,ai_assistant,Love the AI insights,60411
2882,4193,5,data_export,Love the AI insights,27252
2883,2069,5,team_collaboration,Saves me a lot of time,13511
2884,1958,2,email_automation,Hard to understand,12869
